order_id,sku,qty,amount,fail_at,comp_fail_at
ORD002381,MODULE-Z,10,3636.1,,
ORD002382,WIDGET-B,4,516.0,,
ORD002383,CABLE-2M,6,2647.08,,
ORD002384,WIDGET-B,8,1032.0,,
ORD002385,ADAPTER-USB-C,8,1210.4,,
ORD002386,GIZMO-PRO,10,2003.6,,
ORD002387,GADGET-X,7,1533.07,,
ORD002388,WIDGET-A,4,1400.76,,
ORD002389,WIDGET-A,3,1050.57,,
ORD002390,PANEL-40W,10,1307.3,,
ORD002391,GADGET-X,3,657.03,order,inventory
ORD002392,BATTERY-AA,1,271.89,,
ORD002393,PANEL-40W,3,392.19,,
ORD002394,WIDGET-A,3,1050.57,,
ORD002395,SENSOR-T1,3,1155.39,order,inventory
ORD002396,BATTERY-AA,7,1903.23,,
ORD002397,PANEL-40W,10,1307.3,,
ORD002398,WIDGET-A,5,1750.95,,
ORD002399,WIDGET-B,4,516.0,,
ORD002400,ADAPTER-USB-C,10,1513.0,,
ORD002401,ADAPTER-USB-C,8,1210.4,,
ORD002402,GADGET-X,4,876.04,,
ORD002403,CABLE-2M,10,4411.8,,
ORD002404,GADGET-X,10,2190.1,,
ORD002405,GADGET-X,10,2190.1,,
ORD002406,BATTERY-AA,5,1359.45,,
ORD002407,GADGET-X,6,1314.06,,
ORD002408,ADAPTER-USB-C,10,1513.0,,
ORD002409,PANEL-40W,2,261.46,,
ORD002410,GIZMO-PRO,7,1402.52,,
ORD002411,CABLE-2M,3,1323.54,,
ORD002412,WIDGET-B,1,129.0,,
ORD002413,GIZMO-PRO,9,1803.24,,
ORD002414,BATTERY-AA,7,1903.23,order,
ORD002415,GADGET-X,10,2190.1,,
ORD002416,WIDGET-B,3,387.0,,
ORD002417,ADAPTER-USB-C,10,1513.0,,
ORD002418,PANEL-40W,1,130.73,,
ORD002419,BATTERY-AA,9,2447.01,,
ORD002420,WIDGET-B,2,258.0,,
ORD002421,ADAPTER-USB-C,3,453.9,,
ORD002422,PANEL-40W,9,1176.57,,
ORD002423,WIDGET-A,7,2451.33,,
ORD002424,BATTERY-AA,7,1903.23,,
ORD002425,MODULE-Z,1,363.61,,
ORD002426,BATTERY-AA,7,1903.23,,
ORD002427,GIZMO-PRO,8,1602.88,,
ORD002428,CABLE-2M,6,2647.08,,
ORD002429,PANEL-40W,10,1307.3,,
ORD002430,WIDGET-B,7,903.0,,
ORD002431,GADGET-X,5,1095.05,,
ORD002432,ADAPTER-USB-C,4,605.2,,
ORD002433,WIDGET-B,5,645.0,,
ORD002434,PANEL-40W,9,1176.57,,
ORD002435,CABLE-2M,5,2205.9,,
ORD002436,GIZMO-PRO,1,200.36,,
ORD002437,WIDGET-A,10,3501.9,,
ORD002438,BATTERY-AA,2,543.78,,
ORD002439,BATTERY-AA,1,271.89,,
ORD002440,CABLE-2M,4,1764.72,,
ORD002441,MODULE-Z,7,2545.27,,
ORD002442,MODULE-Z,2,727.22,,
ORD002443,GADGET-X,7,1533.07,,
ORD002444,PANEL-40W,5,653.65,,
ORD002445,SENSOR-T1,9,3466.17,,
ORD002446,CABLE-2M,10,4411.8,,
ORD002447,MODULE-Z,10,3636.1,,
ORD002448,SENSOR-T1,7,2695.91,,
ORD002449,GIZMO-PRO,7,1402.52,,
ORD002450,BATTERY-AA,9,2447.01,,
ORD002451,ADAPTER-USB-C,3,453.9,,
ORD002452,MODULE-Z,9,3272.49,,
ORD002453,BATTERY-AA,8,2175.12,,
ORD002454,SENSOR-T1,5,1925.65,,
ORD002455,PANEL-40W,6,784.38,,
ORD002456,CABLE-2M,3,1323.54,,
ORD002457,WIDGET-B,4,516.0,,
ORD002458,ADAPTER-USB-C,3,453.9,,
ORD002459,WIDGET-B,4,516.0,,
ORD002460,BATTERY-AA,7,1903.23,,
ORD002461,MODULE-Z,9,3272.49,,
ORD002462,PANEL-40W,1,130.73,,
ORD002463,GADGET-X,7,1533.07,,
ORD002464,WIDGET-A,2,700.38,,
ORD002465,GADGET-X,8,1752.08,,
ORD002466,PANEL-40W,7,915.11,order,
ORD002467,WIDGET-B,2,258.0,,
ORD002468,SENSOR-T1,4,1540.52,,
ORD002469,MODULE-Z,2,727.22,,
ORD002470,PANEL-40W,1,130.73,,
ORD002471,CABLE-2M,7,3088.26,,
ORD002472,PANEL-40W,9,1176.57,,
ORD002473,SENSOR-T1,10,3851.3,order,
ORD002474,WIDGET-A,3,1050.57,,
ORD002475,ADAPTER-USB-C,8,1210.4,,
ORD002476,WIDGET-A,4,1400.76,,
ORD002477,BATTERY-AA,5,1359.45,,
ORD002478,GIZMO-PRO,1,200.36,,
ORD002479,PANEL-40W,9,1176.57,,
ORD002480,BATTERY-AA,4,1087.56,,
ORD002481,PANEL-40W,3,392.19,,
ORD002482,WIDGET-A,6,2101.14,,
ORD002483,GIZMO-PRO,1,200.36,,
ORD002484,GADGET-X,2,438.02,,
ORD002485,SENSOR-T1,7,2695.91,,
ORD002486,MODULE-Z,7,2545.27,,
ORD002487,CABLE-2M,10,4411.8,,
ORD002488,GIZMO-PRO,9,1803.24,,
ORD002489,WIDGET-A,2,700.38,,
ORD002490,WIDGET-B,9,1161.0,,
ORD002491,SENSOR-T1,9,3466.17,,
ORD002492,PANEL-40W,6,784.38,,
ORD002493,MODULE-Z,5,1818.05,,
ORD002494,GIZMO-PRO,10,2003.6,,
ORD002495,GIZMO-PRO,8,1602.88,,
ORD002496,CABLE-2M,10,4411.8,inventory,
ORD002497,WIDGET-A,5,1750.95,,
ORD002498,GADGET-X,7,1533.07,,
ORD002499,BATTERY-AA,2,543.78,,
ORD002500,BATTERY-AA,2,543.78,,
